Jurisdiction,BKRCastTAZ,LUType,Subarea,SubareaName,PMA_ID,PMA_NAME,BKRDistrict,DistrictFlowID,Area,County
BELLEVUE,1,Regular,3,Downtown,1,HDMX,62,2,332323.1344,King
BELLEVUE,2,Regular,3,Downtown,1,HDMX,62,2,230403.6827,King
BELLEVUE,3,Regular,3,Downtown,1,HDMX,62,2,183625.6801,King
BELLEVUE,4,Regular,3,Downtown,1,HDMX,62,2,426674.4649,King
BELLEVUE,5,Regular,3,Downtown,1,HDMX,62,2,471360.8186,King
BELLEVUE,6,Regular,3,Downtown,1,HDMX,62,2,405366.6962,King
BELLEVUE,7,Regular,3,Downtown,1,HDMX,62,2,433195.5996,King
BELLEVUE,8,Regular,3,Downtown,1,HDMX,62,2,443302.4646,King
BELLEVUE,9,Regular,3,Downtown,1,HDMX,62,2,440108.9228,King
BELLEVUE,10,Regular,3,Downtown,1,HDMX,62,2,439042.6664,King
BELLEVUE,11,Regular,3,Downtown,1,HDMX,62,2,1740432.929,King
BELLEVUE,12,Park,3,Downtown,1,HDMX,62,2,1019041.846,King
BELLEVUE,13,Regular,3,Downtown,1,HDMX,62,2,114208.9575,King
BELLEVUE,14,Regular,3,Downtown,1,HDMX,62,2,248158.202,King
BELLEVUE,15,Regular,3,Downtown,1,HDMX,62,2,359100.0234,King
BELLEVUE,16,Regular,3,Downtown,1,HDMX,62,2,202390.8131,King
BELLEVUE,17,Regular,3,Downtown,1,HDMX,62,2,269244.2404,King
BELLEVUE,18,Regular,3,Downtown,1,HDMX,62,2,240757.9646,King
BELLEVUE,19,Regular,3,Downtown,1,HDMX,62,2,368639.2148,King
BELLEVUE,20,Regular,3,Downtown,1,HDMX,62,2,227315.8438,King
BELLEVUE,21,Regular,3,Downtown,1,HDMX,62,2,216103.624,King
BELLEVUE,22,Regular,3,Downtown,1,HDMX,62,2,439536.8521,King
BELLEVUE,23,Regular,3,Downtown,1,HDMX,62,2,472201.0901,King
BELLEVUE,24,Regular,3,Downtown,1,HDMX,62,2,401875.0171,King
BELLEVUE,25,Regular,3,Downtown,1,HDMX,62,2,371966.2906,King
BELLEVUE,26,Regular,3,Downtown,1,HDMX,62,2,209101.0279,King
BELLEVUE,27,Regular,3,Downtown,1,HDMX,62,2,220131.8807,King
BELLEVUE,28,Regular,3,Downtown,1,HDMX,62,2,199683.9816,King
BELLEVUE,29,Regular,3,Downtown,1,HDMX,62,2,418927.875,King
BELLEVUE,30,Regular,3,Downtown,1,HDMX,62,2,435010.2418,King
BELLEVUE,31,Regular,3,Downtown,1,HDMX,62,2,220618.2707,King
BELLEVUE,32,Regular,3,Downtown,1,HDMX,62,2,223803.5265,King
BELLEVUE,33,Regular,3,Downtown,1,HDMX,62,2,435820.645,King
BELLEVUE,34,Regular,3,Downtown,1,HDMX,62,2,423152.3598,King
BELLEVUE,35,Regular,3,Downtown,1,HDMX,62,2,438746.2689,King
BELLEVUE,36,Regular,3,Downtown,1,HDMX,62,2,437842.2409,King
BELLEVUE,37,Regular,3,Downtown,1,HDMX,62,2,757209.3381,King
BELLEVUE,38,Regular,3,Downtown,1,HDMX,62,2,436827.716,King
BELLEVUE,39,Regular,3,Downtown,1,HDMX,62,2,437363.3381,King
BELLEVUE,40,Regular,3,Downtown,1,HDMX,62,2,439753.7954,King
BELLEVUE,41,Regular,3,Downtown,1,HDMX,62,2,436052.1034,King
BELLEVUE,42,Regular,3,Downtown,1,HDMX,62,2,440483.0392,King
BELLEVUE,43,Regular,3,Downtown,1,HDMX,62,2,471933.8225,King
BELLEVUE,44,Regular,3,Downtown,1,HDMX,62,2,453444.437,King
BELLEVUE,45,Regular,3,Downtown,1,HDMX,62,2,474671.6956,King
BELLEVUE,46,Regular,3,Downtown,1,HDMX,62,2,479542.2978,King
BELLEVUE,47,Regular,1,North Bellevue,3,LDRN,61,1,375985.9329,King
BELLEVUE,48,Park,1,North Bellevue,3,LDRN,61,1,901700.5332,King
BELLEVUE,49,Regular,1,North Bellevue,3,LDRN,61,1,1711148.36,King
BELLEVUE,50,Regular,1,North Bellevue,3,LDRN,61,1,1029353.444,King
BELLEVUE,51,Regular,1,North Bellevue,3,LDRN,61,1,1321243.899,King
BELLEVUE,52,Regular,1,North Bellevue,3,LDRN,61,1,1720412.331,King
BELLEVUE,53,Regular,1,North Bellevue,3,LDRN,61,1,1636750.872,King
BELLEVUE,54,Regular,1,North Bellevue,3,LDRN,61,1,3528312.449,King
BELLEVUE,55,Regular,1,North Bellevue,3,LDRN,61,1,938182.5207,King
BELLEVUE,56,Regular,1,North Bellevue,3,LDRN,61,1,1164276.823,King
BELLEVUE,57,Regular,1,North Bellevue,3,LDRN,61,1,1169239.776,King
BELLEVUE,58,Regular,1,North Bellevue,3,LDRN,61,1,585551.4546,King
BELLEVUE,59,Regular,1,North Bellevue,3,LDRN,61,1,627229.3428,King
BELLEVUE,60,Regular,1,North Bellevue,3,LDRN,61,1,856112.2868,King
BELLEVUE,61,Regular,1,North Bellevue,3,LDRN,61,1,858944.2466,King
BELLEVUE,62,Regular,1,North Bellevue,3,LDRN,61,1,673071.5822,King
BELLEVUE,63,Regular,1,North Bellevue,3,LDRN,61,1,450571.3116,King
BELLEVUE,64,Regular,1,North Bellevue,3,LDRN,61,1,1345174.484,King
BELLEVUE,65,Regular,1,North Bellevue,3,LDRN,61,1,762896.0037,King
BELLEVUE,66,Regular,1,North Bellevue,3,LDRN,61,1,982978.9122,King
BELLEVUE,67,Regular,1,North Bellevue,3,LDRN,61,1,1139413.304,King
BELLEVUE,68,Regular,1,North Bellevue,3,LDRN,61,1,1588710.648,King
BELLEVUE,69,Regular,1,North Bellevue,3,LDRN,61,1,1330689.338,King
BELLEVUE,70,Regular,1,North Bellevue,3,LDRN,61,1,2203724.731,King
BELLEVUE,71,Regular,1,North Bellevue,3,LDRN,61,1,2305457.363,King
BELLEVUE,72,Regular,1,North Bellevue,3,LDRN,61,1,620120.5017,King
BELLEVUE,73,Regular,1,North Bellevue,3,LDRN,61,1,954327.6977,King
BELLEVUE,74,Regular,1,North Bellevue,3,LDRN,61,1,749174.901,King
BELLEVUE,75,Regular,1,North Bellevue,3,LDRN,61,1,644351.8241,King
BELLEVUE,76,Regular,1,North Bellevue,3,LDRN,61,1,1671149.759,King
BELLEVUE,77,Regular,1,North Bellevue,3,LDRN,61,1,2232777.815,King
BELLEVUE,78,Regular,1,North Bellevue,3,LDRN,61,1,1545807.701,King
BELLEVUE,79,Regular,1,North Bellevue,3,LDRN,61,1,1521557.71,King
BELLEVUE,80,Regular,1,North Bellevue,3,LDRN,61,1,1948908.379,King
BELLEVUE,81,Regular,1,North Bellevue,3,LDRN,61,1,582649.7475,King
BELLEVUE,82,Regular,1,North Bellevue,3,LDRN,61,1,392921.6876,King
BELLEVUE,83,Regular,1,North Bellevue,3,LDRN,61,1,810633.0413,King
BELLEVUE,84,Park,1,North Bellevue,3,LDRN,61,1,775944.4124,King
BELLEVUE,85,Regular,1,North Bellevue,3,LDRN,61,1,668861.2609,King
BELLEVUE,86,Regular,1,North Bellevue,3,LDRN,61,1,1679561.367,King
BELLEVUE,87,Regular,1,North Bellevue,3,LDRN,61,1,1507745.932,King
BELLEVUE,88,Regular,1,North Bellevue,3,LDRN,61,1,2196262.32,King
BELLEVUE,89,Regular,1,North Bellevue,3,LDRN,61,1,1400790.508,King
BELLEVUE,90,Regular,1,North Bellevue,3,LDRN,61,1,860016.684,King
BELLEVUE,91,Regular,1,North Bellevue,3,LDRN,61,1,2746067.544,King
BELLEVUE,92,Regular,1,North Bellevue,3,LDRN,61,1,1947630.671,King
BELLEVUE,93,Regular,2,Bridle Trails,3,LDRN,61,1,3216168.524,King
BELLEVUE,94,Regular,2,Bridle Trails,3,LDRN,61,1,2524987.21,King
BELLEVUE,95,Regular,2,Bridle Trails,3,LDRN,61,1,519480.2757,King
BELLEVUE,96,Regular,2,Bridle Trails,3,LDRN,61,1,2171664.197,King
BELLEVUE,97,Regular,2,Bridle Trails,3,LDRN,61,1,1838108.027,King
BELLEVUE,98,Regular,2,Bridle Trails,3,LDRN,61,1,1498703.64,King
BELLEVUE,99,Regular,2,Bridle Trails,3,LDRN,61,1,4707276.797,King
BELLEVUE,100,Elementary School,2,Bridle Trails,3,LDRN,61,1,441824.6528,King
BELLEVUE,101,Regular,2,Bridle Trails,3,LDRN,61,1,1897526.745,King
BELLEVUE,102,Regular,2,Bridle Trails,3,LDRN,61,1,1749348.717,King
BELLEVUE,103,Regular,2,Bridle Trails,3,LDRN,61,1,1734777.397,King
BELLEVUE,104,Regular,2,Bridle Trails,3,LDRN,61,1,1593113.486,King
BELLEVUE,105,Regular,2,Bridle Trails,3,LDRN,61,1,6728470.629,King
BELLEVUE,106,Regular,2,Bridle Trails,3,LDRN,61,1,1120060.019,King
BELLEVUE,107,Regular,2,Bridle Trails,3,LDRN,61,1,1328330.912,King
BELLEVUE,108,Regular,2,Bridle Trails,3,LDRN,61,1,1015750.01,King
BELLEVUE,109,Regular,2,Bridle Trails,3,LDRN,61,1,1120354.062,King
BELLEVUE,110,Regular,2,Bridle Trails,3,LDRN,61,1,2511514.304,King
BELLEVUE,111,Regular,2,Bridle Trails,3,LDRN,61,1,3310500.936,King
BELLEVUE,112,Regular,2,Bridle Trails,3,LDRN,61,1,2788672.403,King
BELLEVUE,113,Regular,2,Bridle Trails,3,LDRN,61,1,2830468.251,King
BELLEVUE,114,Regular,2,Bridle Trails,3,LDRN,61,1,3077820.562,King
BELLEVUE,115,Regular,2,Bridle Trails,3,LDRN,61,1,4103165.522,King
BELLEVUE,116,Regular,2,Bridle Trails,3,LDRN,61,1,3767340.431,King
BELLEVUE,117,Regular,2,Bridle Trails,3,LDRN,61,1,1697549.846,King
BELLEVUE,118,Regular,2,Bridle Trails,3,LDRN,61,1,1604031.596,King
BELLEVUE,119,Park,2,Bridle Trails,3,LDRN,61,1,5235348.224,King
BELLEVUE,120,Regular,2,Bridle Trails,3,LDRN,61,1,1153161.278,King
BELLEVUE,121,Regular,2,Bridle Trails,3,LDRN,61,1,201774.4419,King
BELLEVUE,122,Regular,2,Bridle Trails,3,LDRN,61,1,1307270.125,King
BELLEVUE,123,Regular,2,Bridle Trails,3,LDRN,61,1,1940180.426,King
BELLEVUE,124,Regular,2,Bridle Trails,3,LDRN,61,1,1453288.608,King
BELLEVUE,125,Regular,2,Bridle Trails,3,LDRN,61,1,3487610.582,King
BELLEVUE,126,Regular,2,Bridle Trails,3,LDRN,61,1,1687994.831,King
BELLEVUE,127,Regular,2,Bridle Trails,3,LDRN,61,1,2304061.079,King
BELLEVUE,128,Regular,2,Bridle Trails,3,LDRN,61,1,1420309.504,King
BELLEVUE,129,Regular,2,Bridle Trails,3,LDRN,61,1,1293189.366,King
BELLEVUE,130,Regular,2,Bridle Trails,3,LDRN,61,1,3434604.409,King
BELLEVUE,131,Regular,2,Bridle Trails,3,LDRN,61,1,882654.6392,King
BELLEVUE,132,Regular,2,Bridle Trails,3,LDRN,61,1,1295525.112,King
BELLEVUE,133,Regular,12,Bel-Red Northup,1,HDMX,61,1,808057.497,King
BELLEVUE,134,Regular,12,Bel-Red Northup,1,HDMX,61,1,403276.2269,King
BELLEVUE,135,Regular,12,Bel-Red Northup,1,HDMX,61,1,431692.017,King
BELLEVUE,136,Regular,12,Bel-Red Northup,1,HDMX,61,1,388918.4052,King
BELLEVUE,137,Regular,12,Bel-Red Northup,1,HDMX,61,1,434164.561,King
BELLEVUE,138,Regular,12,Bel-Red Northup,1,HDMX,61,1,698437.4455,King
BELLEVUE,139,Regular,12,Bel-Red Northup,1,HDMX,61,1,385730.4445,King
BELLEVUE,140,Park,12,Bel-Red Northup,1,HDMX,61,1,690974.9301,King
BELLEVUE,141,Regular,12,Bel-Red Northup,1,HDMX,61,1,588285.6813,King
BELLEVUE,142,Regular,12,Bel-Red Northup,1,HDMX,61,1,1176692.557,King
BELLEVUE,143,Regular,12,Bel-Red Northup,1,HDMX,61,1,718744.1997,King
BELLEVUE,144,Regular,12,Bel-Red Northup,1,HDMX,61,1,889397.3638,King
BELLEVUE,145,Regular,12,Bel-Red Northup,1,HDMX,61,1,243467.518,King
BELLEVUE,146,Regular,12,Bel-Red Northup,1,HDMX,61,1,546558.9885,King
BELLEVUE,147,Regular,12,Bel-Red Northup,1,HDMX,61,1,253987.3935,King
BELLEVUE,148,Regular,12,Bel-Red Northup,1,HDMX,61,1,348904.4795,King
BELLEVUE,149,Regular,12,Bel-Red Northup,1,HDMX,61,1,515440.4592,King
BELLEVUE,150,Regular,12,Bel-Red Northup,1,HDMX,61,1,326720.7674,King
BELLEVUE,151,Regular,12,Bel-Red Northup,1,HDMX,61,1,653298.8112,King
BELLEVUE,152,Regular,12,Bel-Red Northup,1,HDMX,61,1,552481.7033,King
BELLEVUE,153,Regular,12,Bel-Red Northup,1,HDMX,61,1,424830.9484,King
BELLEVUE,154,Regular,12,Bel-Red Northup,1,HDMX,61,1,188564.4564,King
BELLEVUE,155,Regular,12,Bel-Red Northup,1,HDMX,61,1,302463.0092,King
BELLEVUE,156,Regular,12,Bel-Red Northup,1,HDMX,61,1,194559.3357,King
BELLEVUE,157,Regular,12,Bel-Red Northup,1,HDMX,61,1,428991.124,King
BELLEVUE,158,Regular,12,Bel-Red Northup,1,HDMX,61,1,432153.345,King
BELLEVUE,159,Regular,12,Bel-Red Northup,1,HDMX,61,1,437528.9201,King
BELLEVUE,160,Regular,12,Bel-Red Northup,1,HDMX,61,1,698711.2825,King
BELLEVUE,161,Regular,12,Bel-Red Northup,1,HDMX,61,1,1004729.377,King
BELLEVUE,162,Regular,12,Bel-Red Northup,1,HDMX,61,1,669606.1303,King
BELLEVUE,163,Regular,12,Bel-Red Northup,1,HDMX,61,1,651180.6898,King
BELLEVUE,164,Regular,12,Bel-Red Northup,1,HDMX,61,1,623440.7963,King
BELLEVUE,165,Regular,12,Bel-Red Northup,1,HDMX,61,1,548996.4541,King
BELLEVUE,166,Regular,12,Bel-Red Northup,1,HDMX,61,1,1127554.018,King
BELLEVUE,167,Regular,12,Bel-Red Northup,1,HDMX,61,1,1153280.2,King
BELLEVUE,168,Regular,12,Bel-Red Northup,1,HDMX,61,1,412655.1065,King
BELLEVUE,169,Regular,12,Bel-Red Northup,1,HDMX,61,1,496651.3593,King
BELLEVUE,170,Regular,12,Bel-Red Northup,1,HDMX,61,1,508375.7654,King
BELLEVUE,171,Regular,12,Bel-Red Northup,1,HDMX,61,1,1021316.757,King
BELLEVUE,172,Regular,12,Bel-Red Northup,1,HDMX,61,1,768669.9213,King
BELLEVUE,173,Regular,12,Bel-Red Northup,1,HDMX,61,1,882943.5722,King
BELLEVUE,174,Regular,12,Bel-Red Northup,1,HDMX,61,1,515644.5066,King
BELLEVUE,175,Regular,12,Bel-Red Northup,1,HDMX,61,1,438856.3686,King
BELLEVUE,176,Regular,12,Bel-Red Northup,1,HDMX,61,1,871668.3677,King
BELLEVUE,177,Regular,12,Bel-Red Northup,1,HDMX,61,1,629516.1366,King
BELLEVUE,178,Regular,12,Bel-Red Northup,1,HDMX,61,1,1289524.069,King
BELLEVUE,179,Regular,12,Bel-Red Northup,1,HDMX,61,1,1241171.636,King
BELLEVUE,180,Regular,12,Bel-Red Northup,1,HDMX,61,1,713127.0223,King
BELLEVUE,181,Regular,12,Bel-Red Northup,1,HDMX,61,1,991645.875,King
BELLEVUE,182,Regular,12,Bel-Red Northup,1,HDMX,61,1,1193551.462,King
BELLEVUE,183,Regular,4,Wilburton,1,HDMX,61,1,872704.2121,King
BELLEVUE,184,Regular,12,Bel-Red Northup,1,HDMX,61,1,1379251.038,King
BELLEVUE,185,Regular,4,Wilburton,1,HDMX,61,1,544164.562,King
BELLEVUE,186,Regular,12,Bel-Red Northup,1,HDMX,61,1,574626.4048,King
BELLEVUE,187,Regular,12,Bel-Red Northup,1,HDMX,61,1,525734.3683,King
BELLEVUE,188,Regular,12,Bel-Red Northup,1,HDMX,61,1,1419370.525,King
BELLEVUE,189,Regular,12,Bel-Red Northup,1,HDMX,61,1,492170.9243,King
BELLEVUE,190,Regular,8,Richards Valley,3,LDRN,61,1,725820.1948,King
BELLEVUE,191,Regular,8,Richards Valley,3,LDRN,61,1,855035.9433,King
BELLEVUE,192,Regular,12,Bel-Red Northup,1,HDMX,61,1,408925.6837,King
BELLEVUE,193,Regular,12,Bel-Red Northup,1,HDMX,61,1,472745.433,King
BELLEVUE,194,Regular,8,Richards Valley,3,LDRN,61,1,325859.9925,King
BELLEVUE,195,Regular,8,Richards Valley,3,LDRN,61,1,1116349.457,King
BELLEVUE,196,Regular,12,Bel-Red Northup,1,HDMX,61,1,383169.7194,King
BELLEVUE,197,Regular,12,Bel-Red Northup,1,HDMX,61,1,195060.383,King
BELLEVUE,198,Regular,12,Bel-Red Northup,1,HDMX,61,1,246481.2737,King
BELLEVUE,199,Regular,8,Richards Valley,3,LDRN,61,1,786988.4227,King
BELLEVUE,200,Regular,8,Richards Valley,3,LDRN,61,1,1396032.357,King
BELLEVUE,201,Regular,8,Richards Valley,3,LDRN,61,1,1021536.159,King
BELLEVUE,202,Regular,8,Richards Valley,3,LDRN,61,1,696484.0251,King
BELLEVUE,203,Regular,8,Richards Valley,3,LDRN,61,1,1026910.919,King
BELLEVUE,204,Regular,12,Bel-Red Northup,1,HDMX,61,1,238603.6181,King
BELLEVUE,205,Regular,12,Bel-Red Northup,1,HDMX,61,1,218387.228,King
BELLEVUE,206,Regular,9,East Bellevue,3,LDRN,61,1,1179196.438,King
BELLEVUE,207,Regular,9,East Bellevue,3,LDRN,61,1,1415730.46,King
BELLEVUE,208,Regular,9,East Bellevue,3,LDRN,61,1,311009.8216,King
BELLEVUE,209,Regular,9,East Bellevue,3,LDRN,61,1,420675.5605,King
BELLEVUE,210,Regular,9,East Bellevue,3,LDRN,61,1,1236555.798,King
BELLEVUE,211,Regular,9,East Bellevue,3,LDRN,61,1,632464.7633,King
BELLEVUE,212,Regular,9,East Bellevue,3,LDRN,61,1,1255527.096,King
BELLEVUE,213,Regular,9,East Bellevue,3,LDRN,61,1,1049174.736,King
BELLEVUE,214,Regular,9,East Bellevue,3,LDRN,61,1,196611.6118,King
BELLEVUE,215,Regular,12,Bel-Red Northup,1,HDMX,61,1,359775.8796,King
BELLEVUE,216,Middle School,9,East Bellevue,3,LDRN,61,1,946785.144,King
BELLEVUE,217,Regular,9,East Bellevue,3,LDRN,61,1,1729522.542,King
BELLEVUE,218,Regular,9,East Bellevue,3,LDRN,61,1,1733601.016,King
BELLEVUE,219,Regular,5,Crossroads,2,MDMX,61,1,1284810.739,King
BELLEVUE,220,Regular,5,Crossroads,2,MDMX,61,1,445872.2456,King
BELLEVUE,221,Regular,5,Crossroads,2,MDMX,61,1,1297883.557,King
BELLEVUE,222,Regular,5,Crossroads,2,MDMX,61,1,879391.6358,King
BELLEVUE,223,Regular,5,Crossroads,2,MDMX,61,1,780275.7837,King
BELLEVUE,224,Regular,9,East Bellevue,3,LDRN,61,1,369939.1906,King
BELLEVUE,225,Regular,5,Crossroads,2,MDMX,61,1,443341.1496,King
BELLEVUE,226,Regular,12,Bel-Red Northup,1,HDMX,61,1,856920.3859,King
BELLEVUE,227,Regular,6,Northeast Bellevue,3,LDRN,61,1,517409.0447,King
BELLEVUE,228,Regular,6,Northeast Bellevue,3,LDRN,61,1,466203.9355,King
BELLEVUE,229,Regular,6,Northeast Bellevue,3,LDRN,61,1,840644.8423,King
BELLEVUE,230,Regular,6,Northeast Bellevue,3,LDRN,61,1,2100069.547,King
BELLEVUE,231,Elementary School,6,Northeast Bellevue,3,LDRN,61,1,448729.0668,King
BELLEVUE,232,Regular,6,Northeast Bellevue,3,LDRN,61,1,2546668.51,King
BELLEVUE,233,Regular,6,Northeast Bellevue,3,LDRN,61,1,1556370.138,King
BELLEVUE,234,Regular,6,Northeast Bellevue,3,LDRN,61,1,1296325.75,King
BELLEVUE,235,Regular,6,Northeast Bellevue,3,LDRN,61,1,1290484.516,King
BELLEVUE,236,High School,6,Northeast Bellevue,3,LDRN,61,1,1739811.148,King
BELLEVUE,237,Regular,6,Northeast Bellevue,3,LDRN,61,1,2173081.368,King
BELLEVUE,238,Regular,6,Northeast Bellevue,3,LDRN,61,1,1338696.951,King
BELLEVUE,239,Regular,5,Crossroads,2,MDMX,61,1,1258944.835,King
BELLEVUE,240,Regular,5,Crossroads,2,MDMX,61,1,1329175.404,King
BELLEVUE,241,Regular,5,Crossroads,2,MDMX,61,1,489506.5825,King
BELLEVUE,242,Regular,5,Crossroads,2,MDMX,61,1,2251054.903,King
BELLEVUE,243,Park,5,Crossroads,2,MDMX,61,1,1595268.443,King
BELLEVUE,244,Regular,5,Crossroads,2,MDMX,61,1,346790.7263,King
BELLEVUE,245,Regular,5,Crossroads,2,MDMX,61,1,1092813.527,King
BELLEVUE,246,Regular,5,Crossroads,2,MDMX,61,1,499130.5243,King
BELLEVUE,247,Regular,6,Northeast Bellevue,3,LDRN,61,1,1340073.76,King
BELLEVUE,248,Regular,6,Northeast Bellevue,3,LDRN,61,1,1339992.027,King
BELLEVUE,249,Regular,6,Northeast Bellevue,3,LDRN,61,1,1326071.283,King
BELLEVUE,250,Regular,6,Northeast Bellevue,3,LDRN,61,1,1336019.272,King
BELLEVUE,251,Elementary School,6,Northeast Bellevue,3,LDRN,61,1,429945.335,King
BELLEVUE,252,Regular,6,Northeast Bellevue,3,LDRN,61,1,2498388.832,King
BELLEVUE,253,Regular,6,Northeast Bellevue,3,LDRN,61,1,2134496.197,King
BELLEVUE,254,Regular,6,Northeast Bellevue,3,LDRN,61,1,1194006.485,King
BELLEVUE,255,Regular,6,Northeast Bellevue,3,LDRN,61,1,1922081.477,King
BELLEVUE,256,Regular,6,Northeast Bellevue,3,LDRN,61,1,1043131.601,King
BELLEVUE,257,Regular,6,Northeast Bellevue,3,LDRN,61,1,434838.3213,King
BELLEVUE,258,Regular,6,Northeast Bellevue,3,LDRN,61,1,1710314.201,King
BELLEVUE,259,Regular,6,Northeast Bellevue,3,LDRN,61,1,3009368.121,King
BELLEVUE,260,Regular,6,Northeast Bellevue,3,LDRN,61,1,1103508.85,King
BELLEVUE,261,Regular,6,Northeast Bellevue,3,LDRN,61,1,702976.3663,King
BELLEVUE,262,Regular,6,Northeast Bellevue,3,LDRN,61,1,1216265.726,King
BELLEVUE,263,Regular,6,Northeast Bellevue,3,LDRN,61,1,1335451.822,King
BELLEVUE,264,Elementary School,6,Northeast Bellevue,3,LDRN,61,1,428586.1703,King
BELLEVUE,265,Park,6,Northeast Bellevue,3,LDRN,61,1,2375843.755,King
BELLEVUE,266,Regular,6,Northeast Bellevue,3,LDRN,61,1,4116700.461,King
BELLEVUE,267,Regular,6,Northeast Bellevue,3,LDRN,61,1,922268.8946,King
BELLEVUE,268,Regular,6,Northeast Bellevue,3,LDRN,61,1,1910188.097,King
BELLEVUE,269,Regular,6,Northeast Bellevue,3,LDRN,61,1,2982279.064,King
BELLEVUE,270,Regular,6,Northeast Bellevue,3,LDRN,61,1,1233186.295,King
BELLEVUE,271,Regular,6,Northeast Bellevue,3,LDRN,61,1,1537567.919,King
BELLEVUE,272,Regular,9,East Bellevue,3,LDRN,61,1,1625270.587,King
BELLEVUE,273,Regular,9,East Bellevue,3,LDRN,61,1,1748972.226,King
BELLEVUE,274,Regular,9,East Bellevue,3,LDRN,61,1,3862618.354,King
BELLEVUE,275,Regular,9,East Bellevue,3,LDRN,61,1,2015409.327,King
BELLEVUE,276,Regular,9,East Bellevue,3,LDRN,61,1,2310082.336,King
BELLEVUE,277,Regular,9,East Bellevue,3,LDRN,61,1,945005.5548,King
BELLEVUE,278,Regular,9,East Bellevue,3,LDRN,61,1,1691710.631,King
BELLEVUE,279,Regular,9,East Bellevue,3,LDRN,61,1,2605358.473,King
BELLEVUE,280,Regular,9,East Bellevue,3,LDRN,61,1,1964335.025,King
BELLEVUE,281,Regular,9,East Bellevue,3,LDRN,61,1,1782682.719,King
BELLEVUE,282,Regular,9,East Bellevue,3,LDRN,61,1,1301500.194,King
BELLEVUE,283,Middle School,9,East Bellevue,3,LDRN,61,1,429580.5573,King
BELLEVUE,284,Regular,9,East Bellevue,3,LDRN,61,1,1475164.861,King
BELLEVUE,285,Regular,9,East Bellevue,3,LDRN,61,1,1920881.971,King
BELLEVUE,286,Regular,9,East Bellevue,3,LDRN,61,1,734278.8751,King
BELLEVUE,287,Regular,9,East Bellevue,3,LDRN,61,1,1687103.086,King
BELLEVUE,288,Park,9,East Bellevue,3,LDRN,61,1,2690451.531,King
BELLEVUE,289,Regular,9,East Bellevue,3,LDRN,61,1,1908844.932,King
BELLEVUE,290,Regular,9,East Bellevue,3,LDRN,61,1,1548128.664,King
BELLEVUE,291,Regular,9,East Bellevue,3,LDRN,61,1,1317142.607,King
BELLEVUE,292,Regular,9,East Bellevue,3,LDRN,61,1,815170.3349,King
BELLEVUE,293,Regular,9,East Bellevue,3,LDRN,61,1,1581725.953,King
BELLEVUE,294,Regular,9,East Bellevue,3,LDRN,61,1,1699698.412,King
BELLEVUE,295,Regular,9,East Bellevue,3,LDRN,61,1,3976137.088,King
BELLEVUE,296,Regular,9,East Bellevue,3,LDRN,61,1,2244736.611,King
BELLEVUE,297,Regular,9,East Bellevue,3,LDRN,61,1,2187988.361,King
BELLEVUE,298,Park,9,East Bellevue,3,LDRN,61,1,3519192.964,King
BELLEVUE,299,Regular,9,East Bellevue,3,LDRN,61,1,3440158.563,King
BELLEVUE,300,Regular,9,East Bellevue,3,LDRN,61,1,2116120.718,King
BELLEVUE,301,Regular,9,East Bellevue,3,LDRN,61,1,2185376.655,King
BELLEVUE,302,Regular,9,East Bellevue,3,LDRN,61,1,1755821.151,King
BELLEVUE,303,Regular,9,East Bellevue,3,LDRN,61,1,1247592.565,King
BELLEVUE,304,Regular,9,East Bellevue,3,LDRN,61,1,734340.379,King
BELLEVUE,305,Elementary School,9,East Bellevue,3,LDRN,61,1,439576.9429,King
