arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
545 2 1 540 -1 522601 1 1350 570 2 14100300 43883 1 4 522585 1 1350 1 1 2 3254 0.0 3.75 75.0 356.0060045 1 7 0
575 4 1 570 -1 522426 5 1350 575 1 14100300 43884 1 2 522601 1 1350 1 1 3 3255 0.0 3.75 75.0 356.0060045 1 8 0
580 2 1 575 -1 522601 1 1350 580 2 14100300 43885 1 4 522426 5 1350 1 1 3 3255 0.0 3.75 75.0 356.0060045 1 9 0
585 4 1 580 -1 522585 1 1350 660 1 14100300 43886 1 2 522601 1 1350 1 1 4 3256 0.0 3.75 75.0 356.0060045 1 10 0
665 2 1 660 -1 522601 1 1350 860 2 14100300 43887 1 4 522585 1 1350 1 1 4 3256 0.0 3.75 75.0 356.0060045 1 11 0
525 2 1 505 1 716810 1 1256 735 1 14100300 43888 3 1 744729 0 715 1 2 1 3259 5.664 18.0 40.0 348.656995624 1 1 45
1035 4 1 1000 1 913354 4 45 1050 2 14100300 43889 3 2 716810 1 1256 1 2 1 3259 5.53 13.0 36.0 348.656995624 1 4 45
1090 1 1 1050 1 744729 0 715 1095 2 14100300 43890 3 4 913354 4 45 1 2 1 3259 0.902 4.0 11.0 348.656995624 2 5 45
745 3 1 735 -1 866840 6 1256 840 1 14100300 43891 1 2 716810 1 1256 1 2 2 3260 0.0 0.55 11.0 348.656995624 1 2 0
855 2 1 840 -1 716810 1 1256 1000 2 14100300 43892 1 3 866840 6 1256 1 2 2 3260 0.0 0.55 11.0 348.656995624 1 3 0
1105 4 1 1095 -1 744806 7 716 1105 1 14100300 43893 1 1 744729 0 715 1 2 3 3261 0.0 0.25 5.0 348.656995624 1 6 11
1115 1 1 1105 -1 744729 0 715 1440 2 14100300 43894 1 4 744806 7 716 1 2 3 3261 0.0 0.25 5.0 348.656995624 1 7 11
540 4 1 530 1 1169481 7 719 640 1 14100299 43895 3 1 1047089 0 1013 1 1 1 3250 0.390857979798 2.0 4.0 642.175165615 1 1 18
655 4 1 640 1 903406 4 162 735 1 14100299 43896 3 4 1169481 7 719 1 1 1 3250 0.72 3.0 8.0 642.175165615 2 2 18
745 3 1 735 1 886216 6 224 795 1 14100299 43897 4 4 903406 4 162 1 1 1 3250 0.375209318182 1.0 5.0 642.175165615 3 3 32
805 4 1 795 1 1254178 1 935 820 1 14100299 43898 4 3 886216 6 224 1 1 1 3250 0.0717840909091 0.0 3.0 642.175165615 4 4 32
835 1 1 820 1 1047089 0 1013 875 2 14100299 43899 3 4 1254178 1 935 1 1 1 3250 0.856 4.0 9.0 642.175165615 1 5 18
880 4 1 875 1 749503 4 1061 975 1 14100299 43900 3 1 1047089 0 1013 1 1 2 3251 0.375780454545 1.0 5.0 642.175165615 1 6 7
985 1 1 975 1 1047089 0 1013 1085 2 14100299 43901 3 4 749503 4 1061 1 1 2 3251 0.372537878788 1.0 5.0 642.175165615 1 7 7
1105 4 1 1085 1 803894 7 695 1235 1 14100299 43902 3 1 1047089 0 1013 1 1 3 3252 0.856 3.0 9.0 642.175165615 1 8 7
1245 1 1 1235 1 1047089 0 1013 1440 2 14100299 43903 3 4 803894 7 695 1 1 3 3252 0.858 4.0 8.0 642.175165615 1 9 7
655 4 1 645 -1 708576 4 747 655 1 14100298 43904 1 1 887168 0 771 1 1 1 3247 0.0 0.75 15.0 751.098626846 1 1 10
660 4 1 655 -1 760842 4 749 675 1 14100298 43905 1 4 708576 4 747 1 1 1 3247 0.0 0.2 4.0 751.098626846 2 2 10
680 4 1 675 -1 997636 5 769 695 2 14100298 43906 1 4 760842 4 749 1 1 1 3247 0.0 0.3 6.0 751.098626846 1 3 10
710 1 1 695 -1 887168 0 771 900 2 14100298 43907 1 4 997636 5 769 1 1 1 3247 0.0 0.7 14.0 751.098626846 2 4 10
925 4 1 900 -1 971378 7 773 925 1 14100298 43908 1 1 887168 0 771 1 1 2 3248 0.0 0.75 15.0 751.098626846 1 5 10
950 1 1 925 -1 887168 0 771 1440 2 14100298 43909 1 4 971378 7 773 1 1 2 3248 0.0 0.75 15.0 751.098626846 1 6 10
925 4 1 900 -1 971378 7 773 925 1 14100298 43910 1 1 887168 0 771 1 2 1 3249 0.0 0.75 15.0 779.444103625 1 1 10
950 1 1 925 -1 887168 0 771 1440 2 14100298 43911 1 4 971378 7 773 1 2 1 3249 0.0 0.75 15.0 779.444103625 1 2 10
495 4 1 420 1 735294 4 1249 645 1 14100297 43912 4 1 1013079 0 824 1 1 2 3243 4.174 19.0 48.0 263.871438876 1 1 20
650 3 1 645 -1 735318 6 1249 710 2 14100297 43913 1 4 735294 4 1249 1 1 2 3243 0.0 0.3 6.0 263.871438876 1 2 11
765 4 1 710 1 1186531 4 916 780 2 14100297 43914 4 3 735318 6 1249 1 1 2 3243 2.758 15.0 32.0 263.871438876 2 3 20
795 1 1 780 1 1013079 0 824 1050 2 14100297 43915 4 4 1186531 4 916 1 1 2 3243 0.834 4.0 10.0 263.871438876 3 4 20
1080 4 1 1050 1 728023 3 703 1080 1 14100297 43916 4 1 1013079 0 824 1 1 1 3242 1.122 5.0 11.0 263.871438876 1 5 20
1110 1 1 1080 1 1013079 0 824 1440 2 14100297 43917 3 4 728023 3 703 1 1 1 3242 1.124 5.0 14.0 263.871438876 1 6 11
495 4 1 420 2 735294 4 1249 645 1 14100297 43918 4 1 1013079 0 824 1 2 1 3244 4.174 19.0 48.0 265.400720279 1 1 20
650 3 1 645 -1 735318 6 1249 710 2 14100297 43919 1 4 735294 4 1249 1 2 1 3244 0.0 0.3 6.0 265.400720279 1 2 11
765 4 1 710 2 1090504 4 916 780 2 14100297 43920 4 3 735318 6 1249 1 2 1 3244 2.758 15.0 32.0 265.400720279 2 3 20
795 1 1 780 2 1013079 0 824 855 2 14100297 43921 4 4 1090504 4 916 1 2 1 3244 0.834 4.0 10.0 265.400720279 3 4 20
865 4 1 855 1 984760 4 815 930 1 14100297 43922 3 1 1013079 0 824 1 2 2 3245 0.506626363636 2.0 4.0 265.400720279 1 5 11
940 1 1 930 1 1013079 0 824 1050 2 14100297 43923 3 4 984760 4 815 1 2 2 3245 0.506626363636 2.0 5.0 265.400720279 1 6 11
1080 4 1 1050 2 728023 6 703 1260 1 14100297 43924 4 1 1013079 0 824 1 2 3 3246 1.122 5.0 11.0 265.400720279 1 7 20
1285 1 1 1260 2 1013079 0 824 1440 2 14100297 43925 4 4 728023 6 703 1 2 3 3246 1.124 5.0 11.0 265.400720279 1 8 20
420 2 1 370 1 828975 1 1251 1020 1 14100296 43926 3 1 1048733 0 843 1 1 1 3239 3.312 17.0 47.0 671.870813245 1 1 18
1065 1 1 1020 1 1048733 0 843 1440 2 14100296 43927 3 2 828975 1 1251 1 1 1 3239 3.112 17.0 46.0 671.870813245 1 2 18
360 2 1 340 1 1125905 1 1106 870 1 14100296 43928 3 1 1048733 0 843 1 2 1 3240 1.844 9.0 20.0 670.663275496 1 1 18
900 1 1 870 1 1048733 0 843 1020 2 14100296 43929 3 2 1125905 1 1106 1 2 1 3240 1.982 9.0 18.0 670.663275496 1 2 18
1050 4 1 1020 -1 876077 7 841 1050 1 14100296 43930 1 1 1048733 0 843 1 2 2 3241 0.0 0.5 10.0 670.663275496 1 3 7
1080 1 1 1050 -1 1048733 0 843 1440 2 14100296 43931 1 4 876077 7 841 1 2 2 3241 0.0 0.5 10.0 670.663275496 1 4 7
537 6 1 490 1 -1 10 1270 538 1 14100295 43932 3 1 871448 0 912 1 1 1 3236 -1.0 10.0 33.0 335.783407707 1 1 28
545 2 1 538 1 716692 1 1339 990 1 14100295 43933 6 6 -1 10 1270 3 1 1 3236 -1.0 11.0 28.0 335.783407707 2 1 28
1065 1 1 990 1 871448 0 912 1080 2 14100295 43934 6 2 716692 1 1339 3 1 1 3236 0.0 17.0 49.0 335.783407707 1 2 28
1100 4 1 1080 -1 1227403 7 913 1100 1 14100295 43935 1 1 871448 0 912 1 1 2 3237 0.0 2.1 42.0 335.783407707 1 3 9
1120 1 1 1100 -1 871448 0 912 1440 2 14100295 43936 1 4 1227403 7 913 1 1 2 3237 0.0 2.1 42.0 335.783407707 1 4 9
485 2 1 450 1 109210 1 1282 570 1 14100295 43937 3 1 871448 0 912 1 2 1 3238 4.122 20.0 34.0 294.290672859 1 1 28
600 4 1 570 1 159419 1 1292 660 1 14100295 43938 3 2 109210 1 1282 1 2 1 3238 3.226 12.0 30.0 294.290672859 2 2 28
690 4 1 660 1 147742 1 1278 840 1 14100295 43939 3 4 159419 1 1292 1 2 1 3238 2.462 6.0 22.0 294.290672859 3 3 28
855 4 1 840 1 147586 1 1278 930 2 14100295 43940 3 4 147742 1 1278 1 2 1 3238 0.198642020202 4.0 20.0 294.290672859 1 4 28
960 4 1 930 1 728472 4 917 995 2 14100295 43941 3 4 147586 1 1278 1 2 1 3238 1.77 8.0 23.0 294.290672859 2 5 28
1015 1 1 995 1 871448 0 912 1440 2 14100295 43942 3 4 728472 4 917 1 2 1 3238 0.258887222222 1.0 6.0 294.290672859 3 6 28
945 4 1 935 1 782440 4 1271 950 1 14100293 43943 3 1 1006299 0 1272 1 1 1 3235 0.844 4.0 18.0 328.507809694 1 1 8
960 1 1 950 1 1006299 0 1272 1440 2 14100293 43944 3 4 782440 4 1271 1 1 1 3235 0.756 4.0 18.0 328.507809694 1 2 8
465 2 1 425 -1 797163 1 1259 990 1 14100292 43945 6 1 886826 0 1272 3 1 1 3233 0.0 9.0 29.0 275.140014799 1 1 22
1035 1 1 990 -1 886826 0 1272 1440 2 14100292 43946 6 2 797163 1 1259 3 1 1 3233 0.0 10.0 28.0 275.140014799 1 2 22
660 4 1 645 1 933072 5 1268 690 1 14100292 43947 3 1 886826 0 1272 1 2 1 3234 0.5915625 5.0 21.0 267.885103607 1 1 8
710 4 1 690 1 694976 4 1274 715 2 14100292 43948 3 4 933072 5 1268 1 2 1 3234 0.878 6.0 23.0 267.885103607 1 2 8
720 4 1 715 -1 694976 5 1274 735 2 14100292 43949 1 4 694976 4 1274 1 2 1 3234 0.0 2.45 49.0 267.885103607 2 3 8
745 4 1 735 1 1006714 4 1272 745 2 14100292 43950 3 4 694976 5 1274 1 2 1 3234 0.575992777778 5.0 21.0 267.885103607 3 4 8
750 4 1 745 1 1089430 4 1272 755 2 14100292 43951 3 4 1006714 4 1272 1 2 1 3234 0.0428341161616 1.0 9.0 267.885103607 4 5 8
760 1 1 755 1 886826 0 1272 1440 2 14100292 43952 3 4 1089430 4 1272 1 2 1 3234 0.290192550505 1.0 9.0 267.885103607 5 6 8
600 4 1 580 1 228955 4 1275 660 1 14100291 43953 3 1 1070692 0 1272 1 1 2 3232 1.15 6.0 21.0 381.553689635 1 1 7
665 4 1 660 1 216002 7 1275 785 1 14100291 43954 3 4 228955 4 1275 1 1 2 3232 0.215359191919 2.0 13.0 381.553689635 2 2 7
810 4 1 785 1 1089430 4 1272 815 2 14100291 43955 3 4 216002 7 1275 1 1 2 3232 1.102 5.0 21.0 381.553689635 1 3 7
820 1 1 815 1 1070692 0 1272 890 2 14100291 43956 3 4 1089430 4 1272 1 1 2 3232 0.0947914393939 1.0 9.0 381.553689635 2 4 7
900 4 1 890 1 1103002 5 1271 920 1 14100291 43957 3 1 1070692 0 1272 1 1 1 3231 0.437998333333 4.0 18.0 381.553689635 1 5 7
925 1 1 920 1 1070692 0 1272 1440 2 14100291 43958 3 4 1103002 5 1271 1 1 1 3231 0.437998333333 4.0 18.0 381.553689635 1 6 7
515 4 1 480 -1 735369 4 1249 595 1 14100290 43959 6 1 908889 0 1355 3 1 1 3228 1.125 8.0 29.0 867.830350098 1 1 6
605 4 1 595 -1 735295 4 1249 675 2 14100290 43960 1 4 735369 4 1249 1 1 1 3228 0.0 0.3 6.0 867.830350098 1 2 6
760 1 1 675 -1 908889 0 1355 900 2 14100290 43961 6 4 735295 4 1249 3 1 1 3228 1.125 9.0 28.0 867.830350098 2 3 6
915 4 1 900 1 1129916 4 1336 930 1 14100290 43962 3 1 908889 0 1355 1 1 2 3229 0.314246186869 4.0 18.0 867.830350098 1 4 6
940 1 1 930 1 908889 0 1355 950 2 14100290 43963 3 4 1129916 4 1336 1 1 2 3229 0.314246186869 4.0 18.0 867.830350098 1 5 6
965 4 1 950 1 802998 5 1335 1045 1 14100290 43964 3 1 908889 0 1355 1 1 3 3230 0.964 5.0 21.0 867.830350098 1 6 6
1060 1 1 1045 1 908889 0 1355 1440 2 14100290 43965 3 4 802998 5 1335 1 1 3 3230 0.964 5.0 22.0 867.830350098 1 7 6
645 4 1 615 -1 966102 7 1355 645 1 14100289 43966 1 1 1238539 0 1355 1 1 2 3222 0.0 3.45 69.0 203.212083202 1 1 9
685 1 1 645 -1 1238539 0 1355 1145 2 14100289 43967 1 4 966102 7 1355 1 1 2 3222 0.0 3.45 69.0 203.212083202 1 2 9
1155 4 1 1145 1 685287 4 1338 1275 1 14100289 43968 5 1 1238539 0 1355 1 1 1 3221 0.686 4.0 19.0 203.212083202 1 3 19
1285 1 1 1275 1 1238539 0 1355 1440 2 14100289 43969 5 4 685287 4 1338 1 1 1 3221 0.642 5.0 19.0 203.212083202 1 4 19
645 4 1 615 -1 966102 7 1355 645 1 14100289 43970 1 1 1238539 0 1355 1 2 3 3225 0.0 3.45 69.0 211.324797886 1 1 9
685 1 1 645 -1 1238539 0 1355 705 2 14100289 43971 1 4 966102 7 1355 1 2 3 3225 0.0 3.45 69.0 211.324797886 1 2 9
715 4 1 705 1 1159224 5 1355 750 1 14100289 43972 3 1 1238539 0 1355 1 2 2 3224 0.266298080808 3.0 15.0 211.324797886 1 3 9
760 1 1 750 1 1238539 0 1355 1145 2 14100289 43973 3 4 1159224 5 1355 1 2 2 3224 0.266298080808 3.0 15.0 211.324797886 1 4 9
1155 4 1 1145 2 685287 4 1338 1275 1 14100289 43974 5 1 1238539 0 1355 1 2 1 3223 0.686 4.0 19.0 211.324797886 1 5 19
1285 1 1 1275 2 1238539 0 1355 1440 2 14100289 43975 5 4 685287 4 1338 1 2 1 3223 0.642 5.0 19.0 211.324797886 1 6 19
585 2 1 555 1 1115690 1 1256 1050 1 14100289 43976 3 1 1238539 0 1355 1 3 1 3226 1.974 9.0 30.0 226.035394038 1 1 28
1090 1 1 1050 1 1238539 0 1355 1145 2 14100289 43977 3 2 1115690 1 1256 1 3 1 3226 1.99 10.0 32.0 226.035394038 1 2 28
1155 4 1 1145 2 685287 4 1338 1275 1 14100289 43978 5 1 1238539 0 1355 1 3 2 3227 0.686 4.0 19.0 226.035394038 1 3 19
1285 1 1 1275 2 1238539 0 1355 1440 2 14100289 43979 5 4 685287 4 1338 1 3 2 3227 0.642 5.0 19.0 226.035394038 1 4 19
645 3 1 615 1 932775 2 1269 870 1 14100288 43980 3 1 1190635 0 1355 1 1 1 3218 2.908 15.0 37.0 375.076956793 1 1 5
900 4 1 870 1 1135557 1 1254 905 2 14100288 43981 3 3 932775 2 1269 1 1 1 3218 1.624 10.0 27.0 375.076956793 1 2 5
910 4 1 905 1 1262251 5 1254 975 2 14100288 43982 4 4 1135557 1 1254 1 1 1 3218 0.0705354545455 0.0 5.0 375.076956793 2 3 8
980 4 1 975 1 1135557 1 1254 1080 2 14100288 43983 4 4 1262251 5 1254 1 1 1 3218 0.0735736363636 0.0 5.0 375.076956793 3 4 8
1115 1 1 1080 1 1190635 0 1355 1255 2 14100288 43984 3 4 1135557 1 1254 1 1 1 3218 1.566 10.0 31.0 375.076956793 4 5 5
1275 4 1 1255 1 1117806 3 1343 1285 1 14100288 43985 3 1 1190635 0 1355 1 1 2 3219 2.74 13.0 33.0 375.076956793 1 6 5
1310 4 1 1285 1 974294 5 1355 1335 2 14100288 43986 4 4 1117806 3 1343 1 1 2 3219 2.804 14.0 33.0 375.076956793 1 7 8
1340 1 1 1335 1 1190635 0 1355 1440 2 14100288 43987 4 4 974294 5 1355 1 1 2 3219 0.433841060606 3.0 15.0 375.076956793 2 8 8
955 2 1 870 -1 1117806 1 1343 1285 1 14100288 43988 6 1 1190635 0 1355 3 2 1 3220 2.25 13.0 39.0 492.306820004 1 1 8
1310 4 1 1285 2 974294 5 1355 1335 2 14100288 43989 4 2 1117806 1 1343 1 2 1 3220 2.804 14.0 33.0 492.306820004 1 2 15
1340 1 1 1335 2 1190635 0 1355 1440 2 14100288 43990 4 4 974294 5 1355 1 2 1 3220 0.433841060606 3.0 15.0 492.306820004 2 3 15
550 4 1 545 1 784539 4 1338 555 1 14100287 43991 3 1 1030748 0 1355 1 1 1 3215 0.43416540404 4.0 20.0 289.554361282 1 1 8
565 1 1 555 1 1030748 0 1355 725 2 14100287 43992 3 4 784539 4 1338 1 1 1 3215 0.43416540404 5.0 20.0 289.554361282 1 2 8
780 4 1 725 1 1138088 4 1273 910 1 14100287 43993 3 1 1030748 0 1355 1 1 2 3216 3.998 18.0 41.0 289.554361282 1 3 8
985 1 1 910 1 1030748 0 1355 1080 2 14100287 43994 3 4 1138088 4 1273 1 1 2 3216 3.668 18.0 40.0 289.554361282 1 4 8
1115 4 1 1080 1 688612 4 1266 1275 1 14100287 43995 3 1 1030748 0 1355 1 1 3 3217 3.136 17.0 37.0 289.554361282 1 5 8
1320 1 1 1275 1 1030748 0 1355 1440 2 14100287 43996 3 4 688612 4 1266 1 1 3 3217 3.11 17.0 36.0 289.554361282 1 6 8
585 2 1 545 -1 1052313 1 1247 1080 1 14100286 43997 6 1 736079 0 1338 3 1 1 3212 0.0 7.0 25.0 262.54573479 1 1 34
1115 1 1 1080 -1 736079 0 1338 1180 2 14100286 43998 6 2 1052313 1 1247 3 1 1 3212 0.0 7.0 25.0 262.54573479 1 2 34
1200 4 1 1180 1 716755 3 1256 1200 1 14100286 43999 3 1 736079 0 1338 1 1 2 3213 1.368 9.0 27.0 262.54573479 1 3 10
1210 4 1 1200 1 716579 3 1339 1210 2 14100286 44000 5 4 716755 3 1256 1 1 2 3213 0.174004444444 4.0 19.0 262.54573479 1 4 21
1225 1 1 1210 1 736079 0 1338 1440 2 14100286 44001 4 4 716579 3 1339 1 1 2 3213 1.276 8.0 25.0 262.54573479 2 5 17
540 2 1 495 -1 716755 1 1256 1200 1 14100286 44002 6 1 736079 0 1338 3 2 1 3214 0.0 9.0 28.0 265.837925068 1 1 34
1210 4 1 1200 2 716579 3 1339 1210 2 14100286 44003 5 2 716755 1 1256 1 2 1 3214 0.174004444444 4.0 19.0 265.837925068 1 2 83
1225 1 1 1210 2 736079 0 1338 1440 2 14100286 44004 4 4 716579 3 1339 1 2 1 3214 1.276 8.0 25.0 265.837925068 2 3 60
480 2 1 460 -1 716739 1 1339 1030 1 14100284 44005 2 1 897314 0 1342 1 1 1 3207 0.0 4.8 32.0 245.697150361 1 1 34
1055 1 1 1030 -1 897314 0 1342 1440 2 14100284 44006 2 2 716739 1 1339 1 1 1 3207 0.0 4.8 32.0 245.697150361 1 2 34
530 4 1 520 1 829868 4 1340 535 1 14100284 44007 3 1 897314 0 1342 1 2 2 3209 0.413363636364 5.0 21.0 254.969438475 1 1 10
545 4 1 535 1 1223110 5 1245 565 1 14100284 44008 3 4 829868 4 1340 1 2 2 3209 0.541127626263 6.0 22.0 254.969438475 2 2 10
570 4 1 565 1 1161804 5 1245 585 2 14100284 44009 3 4 1223110 5 1245 1 2 2 3209 0.30995959596 1.0 7.0 254.969438475 1 3 10
600 1 1 585 1 897314 0 1342 1230 2 14100284 44010 3 4 1161804 5 1245 1 2 2 3209 1.108 8.0 25.0 254.969438475 2 4 10
1235 4 1 1230 1 810602 4 1341 1240 1 14100284 44011 3 1 897314 0 1342 1 2 1 3208 0.192721439394 4.0 18.0 254.969438475 1 5 10
1245 1 1 1240 1 897314 0 1342 1440 2 14100284 44012 3 4 810602 4 1341 1 2 1 3208 0.192721439394 4.0 18.0 254.969438475 1 6 10
530 4 1 510 -1 1255431 7 1342 535 1 14100284 44013 2 1 897314 0 1342 1 3 2 3211 0.0 1.2 8.0 271.151457458 1 1 10
545 1 1 535 -1 897314 0 1342 810 2 14100284 44014 2 4 1255431 7 1342 1 3 2 3211 0.0 1.2 8.0 271.151457458 1 2 10
840 2 1 810 1 1071689 1 1244 1230 1 14100284 44015 3 1 897314 0 1342 1 3 1 3210 1.51 8.0 28.0 271.151457458 1 3 34
1260 1 1 1230 1 897314 0 1342 1440 2 14100284 44016 3 2 1071689 1 1244 1 3 1 3210 1.548 9.0 27.0 271.151457458 1 4 34
790 4 1 780 -1 773132 4 1345 795 1 14100283 44017 1 1 773201 0 1345 1 1 1 3205 0.0 2.95 59.0 323.634196393 1 1 11
800 4 1 795 -1 773129 4 1345 800 1 14100283 44018 1 4 773132 4 1345 1 1 1 3205 0.0 2.95 59.0 323.634196393 2 2 11
805 4 1 800 -1 773129 4 1345 915 1 14100283 44019 1 4 773129 4 1345 1 1 1 3205 0.0 2.95 59.0 323.634196393 3 3 11
920 4 1 915 -1 773132 4 1345 960 2 14100283 44020 1 4 773129 4 1345 1 1 1 3205 0.0 2.95 59.0 323.634196393 1 4 11
970 1 1 960 -1 773201 0 1345 1440 2 14100283 44021 1 4 773132 4 1345 1 1 1 3205 0.0 2.95 59.0 323.634196393 2 5 11
420 4 1 385 -1 829778 1 1340 1050 1 14100283 44022 6 1 773201 0 1345 3 2 1 3206 0.0 6.0 23.0 300.626618279 1 1 45
1080 1 1 1050 -1 773201 0 1345 1440 2 14100283 44023 6 4 829778 1 1340 3 2 1 3206 0.0 6.0 22.0 300.626618279 1 2 45
560 4 1 555 1 740951 3 1263 565 1 14100282 44024 4 1 1071337 0 1258 1 1 1 3198 0.100679823232 4.0 19.0 224.926382103 1 1 69
580 2 1 565 1 735327 1 1249 1100 1 14100282 44025 3 4 740951 3 1263 1 1 1 3198 1.288 8.0 25.0 224.926382103 2 2 40
1120 2 1 1115 -1 735327 1 1249 1135 2 14100282 44026 1 2 735340 4 1248 1 1 1 3198 0.0 4.1 82.0 224.926382103 1 4 40
1155 1 1 1135 1 1071337 0 1258 1440 2 14100282 44027 4 2 735327 1 1249 1 1 1 3198 1.372 10.0 27.0 224.926382103 2 5 69
505 2 1 480 1 716698 1 1339 660 1 14100282 44028 3 1 1071337 0 1258 1 2 1 3199 1.216 9.0 30.0 223.738259053 1 1 40
675 4 1 660 1 735369 1 1249 850 1 14100282 44029 3 2 716698 1 1339 1 2 1 3199 0.207511969697 4.0 19.0 223.738259053 2 2 40
865 2 1 850 1 716698 1 1339 1020 2 14100282 44030 3 4 735369 1 1249 1 2 1 3199 0.208763989899 4.0 19.0 223.738259053 1 3 40
1050 4 1 1020 1 1057052 3 1258 1050 2 14100282 44031 3 2 716698 1 1339 1 2 1 3199 1.168 9.0 29.0 223.738259053 2 4 40
1055 1 1 1050 1 1071337 0 1258 1070 2 14100282 44032 5 4 1057052 3 1258 1 2 1 3199 0.146386641414 1.0 7.0 223.738259053 3 5 96
1100 4 1 1070 1 735327 3 1249 1100 1 14100282 44033 5 1 1071337 0 1258 1 2 2 3200 1.432 9.0 29.0 223.738259053 1 6 23
1120 4 1 1100 1 1161718 7 1245 1290 2 14100282 44034 4 4 735327 3 1249 1 2 2 3200 0.271150252525 5.0 20.0 223.738259053 1 7 19
1310 1 1 1290 1 1071337 0 1258 1440 2 14100282 44035 4 4 1161718 7 1245 1 2 2 3200 1.674 11.0 29.0 223.738259053 2 8 19
495 3 1 490 -1 1057052 2 1258 1050 1 14100282 44036 1 1 1071337 0 1258 1 3 1 3201 0.0 1.35 27.0 240.9875 1 1 10
1055 1 1 1050 2 1071337 0 1258 1070 2 14100282 44037 5 3 1057052 2 1258 1 3 1 3201 0.146386641414 1.0 7.0 240.9875 1 2 23
1100 4 1 1070 2 735327 3 1249 1100 1 14100282 44038 5 1 1071337 0 1258 1 3 2 3202 1.432 9.0 29.0 240.9875 1 3 23
1120 4 1 1100 2 1161718 7 1245 1290 2 14100282 44039 4 4 735327 3 1249 1 3 2 3202 0.271150252525 5.0 20.0 240.9875 1 4 19
1310 1 1 1290 2 1071337 0 1258 1440 2 14100282 44040 4 4 1161718 7 1245 1 3 2 3202 1.674 11.0 29.0 240.9875 2 5 19
560 3 1 555 2 1259809 2 1258 1045 1 14100282 44041 4 1 1071337 0 1258 1 4 1 3203 0.0521590909091 1.0 7.0 240.9875 1 1 19
1050 4 1 1045 2 1057052 3 1258 1050 2 14100282 44042 4 3 1259809 2 1258 1 4 1 3203 0.16970469697 1.0 7.0 240.9875 1 2 19
1055 1 1 1050 2 1071337 0 1258 1070 2 14100282 44043 5 4 1057052 3 1258 1 4 1 3203 0.146386641414 1.0 7.0 240.9875 2 3 23
1100 4 1 1070 2 735327 3 1249 1100 1 14100282 44044 5 1 1071337 0 1258 1 4 2 3204 1.432 9.0 29.0 240.9875 1 4 23
1105 4 1 1100 -1 735340 4 1248 1115 1 14100282 44045 1 4 735327 3 1249 1 4 2 3204 0.0 4.1 82.0 240.9875 2 5 10
1120 4 1 1115 -1 735327 4 1249 1135 1 14100282 44046 1 4 735340 4 1248 1 4 2 3204 0.0 4.1 82.0 240.9875 3 6 10
1155 1 1 1135 2 1071337 0 1258 1440 2 14100282 44047 4 4 735327 4 1249 1 4 2 3204 1.372 10.0 27.0 240.9875 1 7 19
570 4 1 560 1 962277 7 1267 600 1 14100281 44048 3 1 927423 0 1265 1 1 2 3197 0.45074030303 4.0 18.0 264.748762987 1 1 9
610 1 1 600 1 927423 0 1265 640 2 14100281 44049 3 4 962277 7 1267 1 1 2 3197 0.45074030303 4.0 18.0 264.748762987 1 2 9
650 4 1 640 1 932775 2 1269 720 1 14100281 44050 3 1 927423 0 1265 1 1 1 3196 0.425216136364 5.0 21.0 264.748762987 1 3 9
730 4 1 720 1 811961 5 1264 750 2 14100281 44051 3 4 932775 2 1269 1 1 1 3196 0.500263030303 5.0 20.0 264.748762987 1 4 9
755 1 1 750 1 927423 0 1265 1440 2 14100281 44052 3 4 811961 5 1264 1 1 1 3196 0.298902424242 4.0 19.0 264.748762987 2 5 9
705 4 1 660 1 496145 1 1323 750 1 14100279 44053 3 1 593585 0 1354 1 1 1 3195 2.656 12.0 35.0 358.595998709 1 1 12
795 4 1 750 1 577831 1 1320 825 2 14100279 44054 3 4 496145 1 1323 1 1 1 3195 2.364 8.0 28.0 358.595998709 1 2 12
850 1 1 825 1 593585 0 1354 1440 2 14100279 44055 3 4 577831 1 1320 1 1 1 3195 1.13 8.0 26.0 358.595998709 2 3 12
575 4 1 570 -1 373579 7 1349 575 1 14100278 44056 1 1 260258 0 1349 1 1 1 3192 0.0 9.1 182.0 85.8457942939 1 1 7
580 1 1 575 -1 260258 0 1349 1290 2 14100278 44057 1 4 373579 7 1349 1 1 1 3192 0.0 9.1 182.0 85.8457942939 1 2 7
1295 4 1 1290 -1 373579 7 1349 1295 1 14100278 44058 1 1 260258 0 1349 1 1 2 3193 0.0 9.1 182.0 85.8457942939 1 3 7
1300 1 1 1295 -1 260258 0 1349 1440 2 14100278 44059 1 4 373579 7 1349 1 1 2 3193 0.0 9.1 182.0 85.8457942939 1 4 7
1045 4 1 1040 -1 373579 7 1349 1045 1 14100278 44060 1 1 260258 0 1349 1 2 1 3194 0.0 9.1 182.0 87.0882243498 1 1 7
1050 1 1 1045 -1 260258 0 1349 1440 2 14100278 44061 1 4 373579 7 1349 1 2 1 3194 0.0 9.1 182.0 87.0882243498 1 2 7
590 4 1 580 1 373528 4 1349 615 1 14100277 44062 3 1 373606 0 1349 1 1 1 3190 0.292840909091 9.0 38.0 93.813753818 1 1 22
710 4 1 615 2 0 1 1270 820 1 14100277 44063 4 4 373528 4 1349 1 1 1 3190 -1.0 -1.0 -1.0 93.813753818 2 2 39
