day dow fhtours hdexpfac hhno id jttours phtours
1 4 0 627 14100154 2078 0 0
1 4 0 100 14100153 2077 0 0
1 4 0 138 14100152 2076 0 0
1 4 0 86 14100151 2075 0 0
1 4 0 60 14100150 2074 0 0
1 4 0 49 14100149 2073 0 0
1 4 0 74 14100148 2072 0 0
1 4 0 71 14100147 2071 0 0
1 4 0 59 14100146 2070 0 0
1 4 0 55 14100145 2069 0 0
1 4 0 31 14100144 2068 0 0
1 4 0 87 14100143 2067 0 0
1 4 0 81 14100142 2066 0 0
1 4 0 61 14100141 2065 0 0
1 4 0 49 14100140 2064 0 0
1 4 0 266 14100139 2063 0 0
1 4 0 48 14100138 2062 0 0
1 4 0 30 14100137 2061 0 0
1 4 0 37 14100136 2060 0 0
1 4 0 34 14100135 2059 0 0
1 4 0 47 14100134 2058 0 0
1 4 0 30 14100133 2057 0 0
1 4 0 106 14100132 2056 0 0
1 4 0 108 14100131 2055 0 0
1 4 0 86 14100130 2054 0 0
1 4 0 69 14100129 2053 0 0
1 4 0 61 14100128 2052 0 0
1 4 0 56 14100127 2051 0 0
1 4 0 59 14100126 2050 0 0
1 4 0 124 14100125 2049 0 0
1 4 0 64 14100124 2048 0 0
1 4 0 64 14100123 2047 0 0
1 3 0 71 14100122 2046 0 0
1 3 0 81 14100121 2045 0 0
1 3 0 152 14100120 2044 0 0
1 3 0 64 14100119 2043 0 0
1 3 0 48 14100118 2042 0 0
1 3 0 53 14100117 2041 0 0
1 3 0 61 14100116 2040 0 0
1 3 0 42 14100115 2039 0 0
1 3 0 53 14100114 2038 0 0
1 3 0 39 14100113 2037 0 0
1 3 0 67 14100112 2036 0 0
1 3 0 54 14100111 2035 0 0
1 3 0 56 14100110 2034 0 0
1 3 0 130 14100109 2033 0 0
1 3 0 60 14100108 2032 0 0
1 3 0 53 14100107 2031 0 0
1 3 0 14 14100106 2030 0 0
1 3 0 59 14100105 2029 0 0
1 3 0 103 14100104 2028 0 0
1 3 0 40 14100103 2027 0 0
1 3 0 38 14100102 2026 0 0
1 3 0 84 14100101 2025 0 0
1 3 0 94 14100100 2024 0 0
1 3 0 31 14100099 2023 0 0
1 3 0 90 14100098 2022 0 0
1 3 0 74 14100097 2021 0 0
1 3 0 90 14100096 2020 0 0
1 3 0 76 14100095 2019 0 0
1 3 0 76 14100094 2018 0 0
1 3 0 38 14100093 2017 0 0
1 3 0 585 14100092 2016 0 0
1 3 0 653 14100091 2015 0 0
1 3 0 140 14100090 2014 0 0
1 3 0 506 14100089 2013 0 0
1 3 0 559 14100088 2012 0 0
1 3 0 653 14100087 2011 0 0
1 3 0 92 14100086 2010 0 0
1 3 0 331 14100085 2009 0 0
1 3 0 144 14100084 2008 0 0
1 3 0 452 14100083 2007 0 0
1 3 0 81 14100082 2006 0 0
1 3 0 415 14100081 2005 0 0
1 3 0 209 14100080 2004 0 0
1 3 0 177 14100079 2003 0 0
1 3 0 289 14100078 2002 0 0
1 3 0 70 14100077 2001 0 0
1 3 0 160 14100076 2000 0 0
1 3 0 245 14100075 1999 0 0
1 3 0 1611 14100074 1998 0 0
1 3 0 308 14100073 1997 0 0
1 3 0 583 14100072 1996 0 0
1 3 0 119 14100071 1995 0 0
1 3 0 258 14100070 1994 0 0
1 3 0 750 14100069 1993 0 0
1 3 0 233 14100068 1992 0 0
1 3 0 608 14100067 1991 0 0
1 2 0 451 14100066 1990 0 0
1 2 0 185 14100065 1989 0 0
1 2 0 290 14100064 1988 0 0
1 2 0 771 14100063 1987 0 0
1 2 0 693 14100062 1986 0 0
1 2 0 434 14100061 1985 0 0
1 2 0 333 14100060 1984 0 0
1 2 0 371 14100059 1983 0 0
1 2 0 575 14100058 1982 0 0
1 2 0 980 14100057 1981 0 0
1 2 0 295 14100056 1980 0 0
1 2 0 564 14100055 1979 0 0
1 2 0 353 14100054 1978 0 0
1 2 0 161 14100053 1977 0 0
1 2 0 207 14100052 1976 0 0
1 2 0 123 14100051 1975 0 0
1 2 0 1216 14100050 1974 0 0
1 2 0 322 14100049 1973 0 0
1 2 0 187 14100048 1972 0 0
1 2 0 564 14100047 1971 0 0
1 2 0 107 14100046 1970 0 0
1 2 0 405 14100045 1969 0 0
1 2 0 333 14100044 1968 0 0
1 2 0 371 14100043 1967 0 0
1 2 0 170 14100042 1966 0 0
1 2 0 619 14100041 1965 0 0
1 2 0 132 14100040 1964 0 0
1 2 0 309 14100039 1963 0 0
1 2 0 86 14100038 1962 0 0
1 2 0 88 14100037 1961 0 0
1 2 0 38 14100036 1960 0 0
1 2 0 72 14100035 1959 0 0
1 2 0 56 14100034 1958 0 0
1 2 0 86 14100033 1957 0 0
1 2 0 53 14100032 1956 0 0
1 2 0 88 14100031 1955 0 0
1 2 0 61 14100030 1954 0 0
1 2 0 48 14100029 1953 0 0
1 2 0 100 14100028 1952 0 0
1 2 0 74 14100027 1951 0 0
1 2 0 60 14100026 1950 0 0
1 2 0 81 14100025 1949 0 0
1 2 0 93 14100024 1948 0 0
1 2 0 127 14100023 1947 0 0
1 2 0 88 14100022 1946 0 0
1 2 0 42 14100021 1945 0 0
1 2 0 90 14100020 1944 0 0
1 2 0 153 14100019 1943 0 0
1 2 0 69 14100018 1942 0 0
1 2 0 14 14100017 1941 0 0
1 2 0 64 14100016 1940 0 0
1 2 0 66 14100015 1939 0 0
1 2 0 100 14100014 1938 0 0
1 2 0 49 14100013 1937 0 0
1 2 0 90 14100012 1936 0 0
1 2 0 88 14100011 1935 0 0
1 2 0 67 14100010 1934 0 0
1 2 0 47 14100009 1933 0 0
1 2 0 83 14100008 1932 0 0
1 2 0 81 14100007 1931 0 0
1 2 0 54 14100006 1930 0 0
1 2 0 95 14100005 1929 0 0
1 2 0 61 14100004 1928 0 0
1 2 0 49 14100003 1927 0 0
1 2 0 32 14100002 1926 0 0
1 2 0 75 14100001 1925 0 0
1 5 0 3 304455 1924 0 0
1 5 0 18 304454 1923 0 0
1 5 0 16 304452 1922 0 0
1 5 0 19 304450 1921 0 0
1 5 0 3 304449 1920 0 0
1 5 0 5 304448 1919 0 0
1 5 0 18 304446 1918 0 0
1 5 0 3 304445 1917 0 0
1 5 0 19 304444 1916 0 0
1 5 0 13 304443 1915 0 0
1 5 0 17 304442 1914 0 0
1 5 0 3 304441 1913 0 0
1 5 0 16 304440 1912 0 0
1 5 0 13 304439 1911 0 0
1 5 0 14 304437 1910 0 0
1 4 0 17 304436 1909 0 0
1 4 0 3 304435 1908 0 0
1 4 0 19 304431 1907 0 0
1 4 0 3 304430 1906 0 0
1 4 0 4 304429 1905 0 0
1 4 0 14 304427 1904 0 0
1 4 0 19 304426 1903 0 0
1 4 0 17 304425 1902 0 0
1 4 0 12 304424 1901 0 0
1 3 0 4 304422 1900 0 0
1 3 0 5 304421 1899 0 0
1 3 0 4 304420 1898 0 0
1 3 0 12 304418 1897 0 0
1 3 0 18 304417 1896 0 0
1 3 0 3 304416 1895 0 0
1 3 0 19 304414 1894 0 0
1 3 0 18 304413 1893 0 0
1 3 0 4 304411 1892 0 0
1 3 0 11 304410 1891 0 0
1 3 0 18 304409 1890 0 0
1 3 0 4 304408 1889 0 0
1 3 0 19 304407 1888 0 0
1 3 0 4 304403 1887 0 0
1 3 0 5 304402 1886 0 0
1 3 0 19 304400 1885 0 0
1 3 0 19 304399 1884 0 0
1 3 0 17 304398 1883 0 0
1 3 0 3 304397 1882 0 0
1 3 0 4 304396 1881 0 0
1 3 0 19 304395 1880 0 0
1 3 0 3 304394 1879 0 0
1 3 0 4 304391 1878 0 0
1 3 0 3 304390 1877 0 0
1 3 0 12 304389 1876 0 0
1 3 0 4 304386 1875 0 0
1 3 0 12 304385 1874 0 0
1 3 0 5 304384 1873 0 0
1 3 0 17 304383 1872 0 0
1 3 0 15 304379 1871 0 0
1 3 0 5 304377 1870 0 0
1 3 0 16 304375 1869 0 0
1 3 0 4 304373 1868 0 0
1 3 0 4 304371 1867 0 0
1 3 0 4 304368 1866 0 0
1 3 0 4 304367 1865 0 0
1 3 0 16 304364 1864 0 0
1 3 0 3 304363 1863 0 0
1 3 0 4 304362 1862 0 0
1 3 0 19 304360 1861 0 0
1 2 0 4 304359 1860 0 0
1 2 0 4 304357 1859 0 0
1 2 0 19 304356 1858 0 0
1 2 0 12 304354 1857 0 0
1 2 0 17 304353 1856 0 0
1 2 0 3 304349 1855 0 0
1 2 0 4 304348 1854 0 0
1 2 0 3 304347 1853 0 0
1 2 0 4 304346 1852 0 0
1 2 0 19 304345 1851 0 0
1 2 0 4 304344 1850 0 0
1 2 0 4 304343 1849 0 0
1 2 0 3 304341 1848 0 0
1 2 0 19 304340 1847 0 0
1 2 0 18 304339 1846 0 0
1 2 0 18 304338 1845 0 0
1 2 0 19 304337 1844 0 0
1 2 0 18 304334 1843 0 0
1 2 0 4 304333 1842 0 0
1 2 0 3 304330 1841 0 0
1 2 0 19 304329 1840 0 0
1 2 0 14 304327 1839 0 0
1 2 0 4 304325 1838 0 0
1 2 0 19 304324 1837 0 0
1 2 0 18 304323 1836 0 0
1 2 0 4 304322 1835 0 0
1 2 0 17 304320 1834 0 0
1 2 0 4 304319 1833 0 0
1 2 0 19 304318 1832 0 0
1 2 0 14 304316 1831 0 0
1 2 0 18 304315 1830 0 0
1 2 0 19 304314 1829 0 0
1 2 0 11 304313 1828 0 0
1 2 0 18 304312 1827 0 0
1 2 0 4 304311 1826 0 0
1 2 0 3 304309 1825 0 0
1 2 0 4 304308 1824 0 0
1 2 0 4 304307 1823 0 0
1 2 0 19 304306 1822 0 0
1 2 0 17 304305 1821 0 0
1 2 0 19 304304 1820 0 0
1 2 0 17 304302 1819 0 0
1 2 0 16 304300 1818 0 0
1 2 0 16 304298 1817 0 0
1 2 0 4 304297 1816 0 0
1 2 0 3 304296 1815 0 0
1 2 0 19 304295 1814 0 0
1 2 0 19 304292 1813 0 0
1 2 0 14 304290 1812 0 0
1 2 0 4 304288 1811 0 0
1 2 0 4 304287 1810 0 0
1 2 0 17 304286 1809 0 0
1 2 0 19 304283 1808 0 0
1 2 0 17 304282 1807 0 0
1 2 0 11 304280 1806 0 0
1 2 0 12 304279 1805 0 0
1 2 0 12 304277 1804 0 0
1 2 0 17 304275 1803 0 0
1 2 0 19 304274 1802 0 0
1 2 0 4 304273 1801 0 0
1 2 0 14 304270 1800 0 0
1 2 0 18 304267 1799 0 0
1 2 0 19 304266 1798 0 0
1 2 0 15 304265 1797 0 0
1 2 0 14 304264 1796 0 0
1 2 0 19 304263 1795 0 0
1 2 0 12 304262 1794 0 0
1 2 0 16 304261 1793 0 0
1 2 0 3 304258 1792 0 0
1 2 0 4 304257 1791 0 0
1 2 0 12 304255 1790 0 0
1 2 0 13 304254 1789 0 0
1 2 0 19 304252 1788 0 0
1 2 0 5 304250 1787 0 0
1 2 0 3 304249 1786 0 0
1 2 0 16 304248 1785 0 0
1 2 0 4 304247 1784 0 0
1 2 0 19 304246 1783 0 0
1 2 0 12 304245 1782 0 0
1 2 0 4 304244 1781 0 0
1 2 0 19 304243 1780 0 0
1 2 0 4 304241 1779 0 0
1 2 0 19 304239 1778 0 0
1 2 0 17 304236 1777 0 0
1 2 0 4 304234 1776 0 0
1 2 0 4 304233 1775 0 0
1 2 0 18 304231 1774 0 0
1 2 0 12 304230 1773 0 0
1 2 0 4 304228 1772 0 0
1 2 0 4 304227 1771 0 0
1 2 0 16 304224 1770 0 0
1 2 0 4 304223 1769 0 0
1 2 0 13 304221 1768 0 0
1 2 0 3 304220 1767 0 0
1 2 0 19 304219 1766 0 0
1 2 0 3 304218 1765 0 0
1 2 0 19 304217 1764 0 0
1 2 0 4 304215 1763 0 0
1 2 0 4 304214 1762 0 0
1 2 0 4 304212 1761 0 0
1 2 0 14 304211 1760 0 0
1 2 0 19 304210 1759 0 0
1 2 0 12 304209 1758 0 0
1 2 0 3 304208 1757 0 0
1 2 0 3 304204 1756 0 0
1 2 0 12 304201 1755 0 0
1 2 0 4 304200 1754 0 0
1 2 0 19 304199 1753 0 0
1 2 0 12 304197 1752 0 0
1 2 0 4 304196 1751 0 0
1 2 0 19 304195 1750 0 0
1 2 0 17 304191 1749 0 0
1 2 0 4 304188 1748 0 0
1 2 0 13 304186 1747 0 0
1 2 0 14 304185 1746 0 0
1 2 0 4 304184 1745 0 0
1 2 0 4 304183 1744 0 0
1 2 0 17 304181 1743 0 0
1 2 0 17 304179 1742 0 0
1 2 0 3 304178 1741 0 0
1 2 0 4 304177 1740 0 0
1 2 0 12 304176 1739 0 0
1 2 0 17 304175 1738 0 0
1 2 0 11 304174 1737 0 0
1 2 0 4 304173 1736 0 0
1 2 0 12 304172 1735 0 0
1 2 0 4 304171 1734 0 0
1 2 0 4 304170 1733 0 0
1 2 0 18 304169 1732 0 0
1 2 0 19 304167 1731 0 0
1 2 0 19 304165 1730 0 0
1 2 0 4 304164 1729 0 0
1 2 0 16 304163 1728 0 0
1 2 0 4 304161 1727 0 0
1 2 0 3 304159 1726 0 0
1 2 0 4 304157 1725 0 0
1 2 0 4 304155 1724 0 0
1 2 0 4 304154 1723 0 0
1 2 0 19 304153 1722 0 0
1 2 0 14 304149 1721 0 0
1 2 0 3 304146 1720 0 0
1 2 0 12 304144 1719 0 0
1 2 0 3 304143 1718 0 0
1 2 0 4 304142 1717 0 0
1 2 0 19 304140 1716 0 0
1 2 0 16 304139 1715 0 0
1 2 0 4 304138 1714 0 0
1 2 0 18 304137 1713 0 0
1 2 0 3 304136 1712 0 0
1 2 0 4 304135 1711 0 0
1 2 0 3 304134 1710 0 0
1 2 0 19 304132 1709 0 0
1 2 0 4 304128 1708 0 0
1 2 0 19 304126 1707 0 0
1 2 0 13 304125 1706 0 0
1 2 0 3 304124 1705 0 0
1 2 0 4 304123 1704 0 0
1 2 0 4 304122 1703 0 0
1 2 0 18 304121 1702 0 0
1 2 0 19 304120 1701 0 0
1 2 0 13 304119 1700 0 0
1 2 0 3 304118 1699 0 0
1 2 0 3 304112 1698 0 0
1 2 0 19 304111 1697 0 0
1 2 0 3 304110 1696 0 0
1 2 0 4 304109 1695 0 0
1 2 0 12 304108 1694 0 0
1 2 0 3 304107 1693 0 0
1 2 0 18 304104 1692 0 0
1 2 0 18 304100 1691 0 0
1 2 0 17 304099 1690 0 0
1 2 0 4 304098 1689 0 0
1 2 0 4 304096 1688 0 0
1 2 0 4 304095 1687 0 0
1 2 0 19 304094 1686 0 0
1 2 0 4 304093 1685 0 0
1 2 0 19 304090 1684 0 0
1 2 0 14 304089 1683 0 0
1 2 0 19 304088 1682 0 0
1 2 0 14 304087 1681 0 0
1 2 0 4 304086 1680 0 0
1 2 0 3 304085 1679 0 0
1 2 0 18 304084 1678 0 0
1 2 0 3 304083 1677 0 0
1 2 0 16 304081 1676 0 0
1 2 0 4 304079 1675 0 0
1 2 0 16 304078 1674 0 0
1 2 0 16 304077 1673 0 0
1 2 0 17 304076 1672 0 0
1 2 0 3 304075 1671 0 0
1 2 0 3 304074 1670 0 0
1 2 0 19 304073 1669 0 0
1 2 0 4 304072 1668 0 0
1 2 0 16 304071 1667 0 0
1 2 0 3 304070 1666 0 0
1 2 0 3 304069 1665 0 0
1 2 0 4 304068 1664 0 0
1 2 0 19 304065 1663 0 0
1 2 0 4 304062 1662 0 0
1 2 0 18 304060 1661 0 0
1 2 0 19 304059 1660 0 0
1 2 0 4 304058 1659 0 0
1 2 0 11 304057 1658 0 0
1 2 0 13 304055 1657 0 0
1 2 0 3 304054 1656 0 0
1 2 0 4 304053 1655 0 0
1 2 0 16 304050 1654 0 0
1 2 0 3 304049 1653 0 0
1 2 0 4 304048 1652 0 0
1 2 0 15 304046 1651 0 0
1 2 0 4 304045 1650 0 0
1 2 0 17 304044 1649 0 0
1 2 0 3 304043 1648 0 0
1 2 0 3 304041 1647 0 0
1 2 0 11 304040 1646 0 0
1 2 0 3 304038 1645 0 0
1 2 0 18 304037 1644 0 0
1 2 0 4 304036 1643 0 0
1 2 0 3 304035 1642 0 0
1 2 0 4 304034 1641 0 0
1 2 0 3 304032 1640 0 0
1 2 0 12 304031 1639 0 0
1 2 0 4 304029 1638 0 0
1 2 0 19 304027 1637 0 0
1 2 0 3 304025 1636 0 0
1 2 0 3 304024 1635 0 0
1 2 0 14 304022 1634 0 0
1 2 0 19 304021 1633 0 0
1 2 0 13 304018 1632 0 0
1 2 0 11 304017 1631 0 0
1 2 0 11 304016 1630 0 0
1 2 0 19 304015 1629 0 0
1 2 0 4 304014 1628 0 0
1 2 0 3 304013 1627 0 0
1 2 0 3 304012 1626 0 0
1 2 0 17 304005 1625 0 0
1 2 0 17 304004 1624 0 0
1 2 0 3 304003 1623 0 0
1 2 0 17 304000 1622 0 0
1 2 0 14 303999 1621 0 0
1 2 0 4 303998 1620 0 0
1 2 0 12 303997 1619 0 0
1 2 0 4 303996 1618 0 0
1 2 0 14 303995 1617 0 0
1 2 0 5 303991 1616 0 0
1 2 0 12 303989 1615 0 0
1 2 0 3 303988 1614 0 0
1 2 0 19 303987 1613 0 0
1 2 0 3 303986 1612 0 0
1 2 0 18 303985 1611 0 0
1 2 0 4 303984 1610 0 0
1 2 0 4 303983 1609 0 0
1 2 0 19 303982 1608 0 0
1 2 0 4 303980 1607 0 0
1 2 0 19 303979 1606 0 0
1 2 0 19 303976 1605 0 0
1 2 0 4 303975 1604 0 0
1 2 0 14 303972 1603 0 0
1 2 0 4 303969 1602 0 0
1 2 0 4 303968 1601 0 0
1 2 0 19 303966 1600 0 0
1 2 0 4 303965 1599 0 0
1 2 0 4 303964 1598 0 0
1 2 0 4 303962 1597 0 0
1 2 0 19 303961 1596 0 0
1 2 0 3 303955 1595 0 0
1 2 0 4 303952 1594 0 0
1 2 0 3 303951 1593 0 0
1 2 0 19 303950 1592 0 0
1 2 0 3 303949 1591 0 0
1 2 0 3 303948 1590 0 0
1 2 0 11 303943 1589 0 0
1 2 0 14 303942 1588 0 0
1 2 0 3 303941 1587 0 0
1 2 0 11 303939 1586 0 0
1 2 0 18 303938 1585 0 0
1 2 0 18 303937 1584 0 0
1 2 0 3 303934 1583 0 0
1 2 0 11 303932 1582 0 0
1 2 0 4 303931 1581 0 0
1 2 0 4 303929 1580 0 0
1 2 0 4 303927 1579 0 0
1 2 0 11 303926 1578 0 0
1 2 0 4 303925 1577 0 0
1 2 0 18 303923 1576 0 0
1 2 0 5 303922 1575 0 0
1 2 0 13 303919 1574 0 0
1 2 0 13 303917 1573 0 0
1 2 0 4 303916 1572 0 0
1 2 0 11 303915 1571 0 0
1 2 0 14 303912 1570 0 0
1 2 0 3 303911 1569 0 0
1 2 0 19 303909 1568 0 0
1 2 0 11 303908 1567 0 0
1 2 0 4 303907 1566 0 0
1 2 0 4 303906 1565 0 0
1 2 0 4 303905 1564 0 0
1 2 0 3 303904 1563 0 0
1 2 0 3 303902 1562 0 0
1 2 0 4 303901 1561 0 0
1 2 0 16 303900 1560 0 0
1 2 0 3 303899 1559 0 0
1 2 0 12 303898 1558 0 0
1 2 0 14 303896 1557 0 0
1 2 0 3 303893 1556 0 0
1 2 0 4 303891 1555 0 0
1 2 0 4 303889 1554 0 0
1 2 0 3 303888 1553 0 0
1 2 0 19 303885 1552 0 0
1 2 0 13 303883 1551 0 0
1 2 0 13 303878 1550 0 0
1 2 0 3 303877 1549 0 0
1 2 0 12 303875 1548 0 0
1 2 0 12 303874 1547 0 0
1 2 0 12 303873 1546 0 0
1 2 0 3 303872 1545 0 0
1 2 0 12 303871 1544 0 0
1 2 0 5 303869 1543 0 0
1 2 0 3 303868 1542 0 0
1 2 0 4 303866 1541 0 0
1 2 0 4 303864 1540 0 0
1 2 0 3 303862 1539 0 0
1 2 0 4 303859 1538 0 0
1 2 0 18 303857 1537 0 0
1 2 0 3 303856 1536 0 0
1 2 0 4 303854 1535 0 0
1 2 0 19 303852 1534 0 0
1 2 0 4 303847 1533 0 0
1 2 0 19 303846 1532 0 0
1 2 0 14 303842 1531 0 0
1 2 0 3 303841 1530 0 0
1 2 0 12 303840 1529 0 0
1 2 0 3 303839 1528 0 0
1 2 0 19 303837 1527 0 0
1 2 0 4 303836 1526 0 0
1 2 0 19 303835 1525 0 0
1 2 0 4 303832 1524 0 0
1 2 0 3 303831 1523 0 0
1 2 0 17 303830 1522 0 0
1 2 0 3 303826 1521 0 0
1 2 0 19 303825 1520 0 0
1 2 0 14 303824 1519 0 0
1 2 0 11 303821 1518 0 0
1 2 0 3 303820 1517 0 0
1 2 0 12 303819 1516 0 0
1 2 0 4 303817 1515 0 0
1 2 0 3 303815 1514 0 0
1 2 0 4 303814 1513 0 0
1 2 0 17 303811 1512 0 0
1 2 0 11 303807 1511 0 0
1 2 0 18 303806 1510 0 0
1 2 0 12 303805 1509 0 0
1 2 0 11 303803 1508 0 0
1 2 0 3 303801 1507 0 0
1 2 0 4 303800 1506 0 0
1 2 0 3 303798 1505 0 0
1 2 0 4 303797 1504 0 0
1 2 0 14 303796 1503 0 0
1 2 0 4 303795 1502 0 0
1 2 0 4 303791 1501 0 0
1 2 0 13 303789 1500 0 0
1 2 0 19 303788 1499 0 0
1 2 0 4 303787 1498 0 0
1 2 0 14 303786 1497 0 0
1 2 0 18 303784 1496 0 0
1 2 0 4 303782 1495 0 0
1 2 0 3 303780 1494 0 0
1 2 0 13 303779 1493 0 0
1 2 0 12 303776 1492 0 0
1 2 0 15 303774 1491 0 0
1 2 0 14 303773 1490 0 0
1 2 0 16 303767 1489 0 0
1 2 0 15 303766 1488 0 0
1 2 0 12 303765 1487 0 0
1 2 0 3 303763 1486 0 0
1 2 0 4 303761 1485 0 0
1 2 0 4 303759 1484 0 0
1 2 0 14 303758 1483 0 0
1 2 0 14 303757 1482 0 0
1 2 0 3 303756 1481 0 0
1 2 0 4 303754 1480 0 0
1 2 0 3 303751 1479 0 0
1 2 0 14 303750 1478 0 0
1 2 0 4 303746 1477 0 0
1 2 0 3 303740 1476 0 0
1 2 0 12 303739 1475 0 0
1 2 0 11 303735 1474 0 0
1 2 0 12 303733 1473 0 0
1 2 0 17 303732 1472 0 0
1 2 0 3 303731 1471 0 0
1 1 0 3 303729 1470 0 0
1 1 0 4 303728 1469 0 0
1 1 0 11 303727 1468 0 0
1 1 0 19 303726 1467 0 0
1 1 0 4 303723 1466 0 0
1 1 0 3 303722 1465 0 0
1 1 0 12 303720 1464 0 0
1 1 0 12 303717 1463 0 0
1 1 0 3 303716 1462 0 0
1 5 0 18 303715 1461 0 0
1 5 0 4 303713 1460 0 0
1 5 0 4 303711 1459 0 0
1 5 0 3 303710 1458 0 0
1 5 0 5 303708 1457 0 0
1 5 0 11 303706 1456 0 0
1 5 0 3 303703 1455 0 0
1 5 0 4 303702 1454 0 0
1 5 0 4 303701 1453 0 0
1 5 0 4 303700 1452 0 0
1 5 0 3 303697 1451 0 0
1 5 0 3 303696 1450 0 0
1 5 0 12 303694 1449 0 0
1 5 0 19 303693 1448 0 0
1 5 0 3 303690 1447 0 0
1 5 0 3 303689 1446 0 0
1 5 0 12 303685 1445 0 0
1 5 0 5 303683 1444 0 0
1 5 0 11 303682 1443 0 0
1 5 0 14 303681 1442 0 0
1 5 0 19 303678 1441 0 0
1 5 0 4 303677 1440 0 0
1 5 0 3 303674 1439 0 0
1 5 0 13 303672 1438 0 0
1 5 0 12 303668 1437 0 0
1 5 0 11 303667 1436 0 0
1 5 0 3 303666 1435 0 0
1 5 0 3 303665 1434 0 0
1 4 0 18 303664 1433 0 0
1 4 0 14 303663 1432 0 0
1 4 0 16 303662 1431 0 0
1 4 0 3 303661 1430 0 0
1 4 0 19 303658 1429 0 0
1 4 0 3 303653 1428 0 0
1 4 0 19 303648 1427 0 0
1 4 0 12 303644 1426 0 0
1 4 0 4 303643 1425 0 0
1 4 0 3 303642 1424 0 0
1 4 0 11 303641 1423 0 0
1 4 0 19 303640 1422 0 0
1 4 0 19 303639 1421 0 0
1 4 0 4 303636 1420 0 0
1 4 0 12 303635 1419 0 0
1 4 0 4 303631 1418 0 0
1 4 0 11 303630 1417 0 0
1 4 0 3 303629 1416 0 0
1 4 0 19 303626 1415 0 0
1 4 0 14 303625 1414 0 0
1 4 0 3 303621 1413 0 0
1 4 0 18 303620 1412 0 0
1 4 0 17 303616 1411 0 0
1 4 0 11 303613 1410 0 0
1 4 0 3 303612 1409 0 0
1 4 0 3 303611 1408 0 0
1 4 0 4 303610 1407 0 0
1 4 0 11 303609 1406 0 0
1 3 0 11 303604 1405 0 0
1 3 0 3 303603 1404 0 0
1 3 0 19 303600 1403 0 0
1 3 0 14 303597 1402 0 0
1 3 0 14 303592 1401 0 0
1 3 0 14 303589 1400 0 0
1 3 0 18 303588 1399 0 0
1 3 0 3 303581 1398 0 0
1 3 0 16 303577 1397 0 0
1 3 0 19 303574 1396 0 0
1 3 0 11 303568 1395 0 0
1 3 0 3 303567 1394 0 0
1 3 0 4 303566 1393 0 0
1 3 0 4 303564 1392 0 0
1 3 0 4 303560 1391 0 0
1 3 0 12 303554 1390 0 0
1 3 0 3 303551 1389 0 0
1 3 0 4 303550 1388 0 0
1 3 0 3 303547 1387 0 0
1 3 0 19 303546 1386 0 0
1 3 0 4 303545 1385 0 0
1 3 0 19 303542 1384 0 0
1 3 0 12 303541 1383 0 0
1 3 0 19 303539 1382 0 0
1 3 0 12 303535 1381 0 0
1 3 0 17 303534 1380 0 0
1 3 0 3 303533 1379 0 0
1 3 0 19 303530 1378 0 0
1 3 0 19 303529 1377 0 0
1 3 0 17 303528 1376 0 0
1 3 0 3 303526 1375 0 0
1 3 0 3 303525 1374 0 0
1 3 0 4 303524 1373 0 0
1 3 0 11 303523 1372 0 0
1 3 0 19 303518 1371 0 0
1 3 0 11 303517 1370 0 0
1 3 0 19 303515 1369 0 0
1 3 0 3 303514 1368 0 0
1 3 0 18 303513 1367 0 0
1 3 0 4 303512 1366 0 0
1 3 0 18 303510 1365 0 0
1 3 0 14 303509 1364 0 0
1 3 0 19 303508 1363 0 0
1 3 0 4 303507 1362 0 0
1 3 0 11 303505 1361 0 0
1 3 0 3 303503 1360 0 0
1 3 0 18 303502 1359 0 0
1 3 0 4 303501 1358 0 0
1 3 0 4 303497 1357 0 0
1 3 0 11 303496 1356 0 0
1 3 0 14 303495 1355 0 0
1 3 0 4 303494 1354 0 0
1 3 0 17 303493 1353 0 0
1 3 0 19 303492 1352 0 0
1 3 0 4 303490 1351 0 0
1 3 0 4 303489 1350 0 0
1 3 0 13 303487 1349 0 0
1 3 0 12 303486 1348 0 0
1 3 0 3 303483 1347 0 0
1 3 0 11 303482 1346 0 0
1 3 0 19 303479 1345 0 0
1 3 0 4 303477 1344 0 0
1 3 0 3 303476 1343 0 0
1 3 0 4 303474 1342 0 0
1 3 0 3 303472 1341 0 0
1 3 0 12 303466 1340 0 0
1 3 0 3 303465 1339 0 0
1 3 0 19 303464 1338 0 0
1 3 0 4 303463 1337 0 0
1 3 0 16 303462 1336 0 0
1 3 0 3 303461 1335 0 0
1 3 0 3 303459 1334 0 0
1 3 0 4 303457 1333 0 0
1 3 0 16 303455 1332 0 0
1 3 0 4 303454 1331 0 0
1 3 0 4 303453 1330 0 0
1 3 0 5 303452 1329 0 0
1 3 0 14 303450 1328 0 0
1 3 0 11 303449 1327 0 0
1 3 0 16 303448 1326 0 0
1 3 0 19 303447 1325 0 0
1 3 0 3 303446 1324 0 0
1 3 0 13 303442 1323 0 0
1 3 0 19 303441 1322 0 0
1 3 0 18 303440 1321 0 0
1 3 0 3 303438 1320 0 0
1 3 0 3 303434 1319 0 0
1 3 0 3 303433 1318 0 0
1 3 0 13 303432 1317 0 0
1 3 0 3 303431 1316 0 0
1 3 0 3 303430 1315 0 0
1 3 0 19 303428 1314 0 0
1 3 0 3 303427 1313 0 0
1 3 0 11 303424 1312 0 0
